Email,LeftParen,LeftSquareParen,Exclamation,Dollar,PercentSign,AvgAllCap,LongAllCap,TotalAllCap,Spam
3848,0.27,0.07,0,0,0,17.9,200,376,No
3850,0,0,0,0,0,2.23,11,49,No
3851,0.18,0.36,0,0,0,1.71,13,149,No
3852,0,0,0,0,0,1.25,4,15,No
3854,0.13,0,0,0.06,0,2.53,26,597,No
3855,0,0,0,0,0,2.16,11,54,No
3857,0.27,0,0,0,0,2.89,11,101,No
3858,0.23,0,0,0,0,1.65,7,28,No
3859,0.41,0,0,0,0,2.21,19,128,No
3860,0.39,0.13,0,0,0,3.67,20,506,No
3862,0.66,0.06,0,0,0.06,2.16,13,207,No
3864,0,0,0.08,0,0,3.28,33,177,No
3865,0.12,0,0,0,0,2.11,19,76,No
3866,0,0,0,0,0,1.72,7,31,No
3867,0,0,0.11,0.22,0,1.76,6,88,No
3868,0.06,0,0.36,0.18,0,1.72,6,86,No
3869,0,0,0,0,0,1,1,4,No
3870,0,0,0,0,0,1.29,3,9,No
3871,0.39,0,0,0,0,1.38,4,18,No
3872,0.07,0,0,0,0,1.88,8,98,No
3873,0,0,0,0.65,0,1.13,3,18,No
3874,0,0,0,0,0,1,1,8,No
3879,0.44,0.15,0,0,0,3.66,35,534,No
3881,0,0,0,0,0,1.85,11,48,No
3882,0.29,0.19,0.1,0,0.1,2.29,12,307,No
3885,0.2,0.02,0.02,0,0,3.72,47,472,No
3886,0.07,0,0,0,0,1.52,8,88,No
3887,0,0,0,0,0,1.63,6,26,No
3888,0.06,0,0.02,0,0,1.72,11,187,No
3889,0,0,0,0,0,1.54,8,63,No
3891,0.42,0,0,0,0,2.17,11,39,No
3892,0,0,0,0,0,1.41,7,45,No
3893,0,0,0,0,0,5.85,17,76,No
3896,0,0,0,0,0,1.83,13,152,No
3897,0,0.37,0,0,0,1.58,8,19,No
3898,0.13,0.09,0.02,0,0,8.02,66,746,No
3899,0.37,0,0.18,0,0,2.83,11,51,No
3900,0,0,0,0,0,2.5,4,5,No
3901,0,0,0,0,0,3.89,8,35,No
3902,0.07,0,0,0,0,1.84,8,81,No
3903,0,0,0,0,0,3,5,6,No
3904,0.48,0,0,0,0,3.29,21,79,No
3905,0.06,0,0.04,0,0,1.66,20,646,No
3906,0.18,0.06,0.15,0.03,0,1.6,18,256,No
3907,0,0,0,0,0,5.89,29,53,No
3908,0.15,0.01,0,0,0,2.42,27,559,No
3909,0.18,0.06,0,0,0,2.07,12,120,No
3910,0.11,0,0,0,0,1.83,8,42,No
3911,0.04,0.04,0,0.09,0,2.16,19,227,No
3912,0.07,0,0,0,0,1.16,3,59,No
3913,0,0,0,0,0,1,1,4,No
3914,0,0,0,0,0,1,1,3,No
3917,0.2,0,0,0,0,2.39,11,105,No
3918,0,0,0,0,0,1.79,6,25,No
3919,0,0.19,0,0,0,3.68,28,114,No
3920,0.74,0,0,0,0,2.45,11,49,No
3921,0,0,0,0,0,1.43,4,10,No
3922,0.33,0,0,0,0,2.7,12,108,No
3924,0.17,0.06,0,0.02,0,3.21,44,665,No
3925,0.17,0.03,0,0.03,0,3.21,32,485,No
3926,0.18,0.05,0,0.02,0,2.74,36,827,No
3927,0.16,0.04,0,0.02,0,2.63,36,598,No
3929,0.12,0,0,0,0,1.98,9,83,No
3931,0.47,0.12,0,0,0,2.43,12,124,No
3932,0.31,0,0,0,0,1.4,10,77,No
3933,0.47,0,0,0,0,1.25,3,10,No
3934,0,0,0.12,0,0,2.33,31,77,No
3935,0.37,0,0,0,0,1.85,13,76,No
3936,0.23,0,0,0,0,1,1,12,No
3937,0.21,0,0.03,0.04,0.01,2.25,54,3003,No
3938,0,0,0.17,0,0,1.5,4,24,No
3939,0.22,0.29,0,0,0,4.46,28,290,No
3940,0.76,0,0,0,0,2.63,16,171,No
3941,0.52,0,0,0,0,1,1,7,No
3942,0.02,0.02,0,0,0,2.17,35,461,No
3943,0.25,0,0,0,0,4.67,64,196,No
3944,0.19,0,0,0,0,1,1,14,No
3945,0.26,0,0,0,0,2.1,14,237,No
3946,0.12,0.12,0,0.21,0,2.9,20,363,No
3947,0,0,0,0,0,1.44,5,13,No
3948,0.67,0.09,0,0,0,4.12,20,540,No
3950,0,0,0,0,0,1.93,15,54,No
3952,0,0,0,0,0,1,1,11,No
3953,0,0.34,0,0,0,4.13,26,124,No
3955,0.38,0.13,0,0,0,2.4,11,48,No
3956,0.17,0,0,0,0,2.09,26,111,No
3958,0,0,0,0,0,2.11,6,19,No
3960,0,0,0,0,0,1.67,6,30,No
3961,0.39,0,0,0,0,1.06,2,18,No
3963,0,0,0.33,0,0,1.67,4,25,No
3964,0,0,8.33,0,0,2,3,8,No
3965,0.07,0,0,0,0,1.95,55,191,No
3966,0.15,0.05,0,0,0,1.97,18,120,No
3967,0,0,0.63,0,0,1,1,4,No
3970,0.29,0,0,0,0,4.38,208,508,No
3971,0.21,0,0,0,0,1.47,4,22,No
3972,0.43,0,0,0.08,0,1.86,18,106,No
3973,0.05,0.01,0,0,0,2.73,34,885,No
3974,0.26,0,0,0,0,2.05,13,232,No
3975,0.82,0,0,0,0,1.64,5,146,No
3976,0,0,0,0,0,1.58,5,60,No
3977,0.48,0,0,0,0,1.29,3,18,No
3978,0.39,0,0,0,0,2.14,5,45,No
3979,0,0,0,0,0,1.22,2,11,No
3980,0,0,1.34,0,0,1.2,2,12,No
3981,0.02,0,0,0,0,1.6,11,277,No
3982,0.18,0,0.1,0.11,0,2.06,21,1056,No
3984,0.09,0,0,0,0,2.41,28,89,No
3985,0.11,0,0.06,0,0,1.6,14,125,No
3986,0.12,0,0,0,0,1.84,15,105,No
3987,0.16,0,0.08,0,0,1.75,13,299,No
3988,0,0,0,0,0,1.17,2,7,No
3991,0.37,0.12,0,0,0,2.44,10,61,No
3992,0.22,0,0,0,0,1,1,18,No
3993,0,0,0.49,0,0,3.44,15,31,No
3994,0.26,0,0,0,0,2.64,11,95,No
3995,0,0,0,0,0,1.55,6,17,No
3996,0.33,0,0,0,0,1.3,3,26,No
3997,0,0,0,0,0,3.15,38,82,No
3998,0,0.13,0,0,0,1.61,12,61,No
3999,0,0,0,0,0,1.15,3,15,No
4000,0.14,0,0,0.04,0,2.44,26,591,No
4001,0,0.17,0,0,0,1.73,13,69,No
4002,0,0,0,0,0,1,1,5,No
4003,0,0,0,0,0,2.7,20,181,No
4004,0,0,0,0,0,2,5,8,No
4005,0,0,0,0,0,2.88,12,46,No
4006,0,0,0,0,0,1.5,7,33,No
4007,0,0,0,0,0,1.2,4,18,No
4008,0.28,0,0,0,0,2.24,13,188,No
4009,0.13,0,0,0,0,1.8,5,108,No
4010,0,0,0,0,0,2.16,11,54,No
4011,0,0,0,0,0,4.37,52,83,No
4012,0,0,0.28,0,0,1.55,13,76,No
4015,0.1,0,0.05,0,0,2.29,9,135,No
4016,0.14,0,0,0,0,1.99,24,179,No
4017,0.16,0,0,0,0,2.86,15,83,No
4018,0.67,0,0,0,0,2.11,7,19,No
4019,0.1,0,0,0.03,0,1.41,7,120,No
4020,1.18,0,0,0,0,3.44,11,31,No
4021,1.19,0,0,0,0,3.33,11,30,No
4022,0.17,0,0,0,0,1.37,11,169,No
4023,0,0,0,0,0,1.25,2,5,No
4024,0.38,0,0,0,0,2.22,12,140,No
4025,0.54,0,0,0,0,2.6,17,112,No
4026,0.29,0.06,0,0,0,2.33,15,182,No
4028,0.11,0,0,0.02,0,1.88,24,740,No
4029,0.3,0,0,0,0,2.26,15,61,No
4030,0,0,0,0,0,2.21,10,53,No
4031,0,0,0,0,0,3.25,10,13,No
4032,0.09,0.05,0.09,0,0,1.92,13,167,No
4033,0.34,0,0.34,0,0,1.81,12,78,No
4034,0.14,0,0.27,0,0,2.59,29,88,No
4035,0.27,0,0,0,0,1.98,24,121,No
4036,0,0,0,0,0,1.68,11,74,No
4037,0,0.68,0,0,0,2.1,12,65,No
4038,0,0,1.28,0,0,1,1,8,No
4039,0,0,0,0,0,1.95,12,37,No
4042,0.4,0,0,0,0.2,3.06,11,55,No
4043,0,0,0,0,0,1.29,4,36,No
4044,0.43,0,0,0,0,1.53,11,87,No
4045,0.29,0,0.29,0,0,1.08,2,14,No
4047,0.16,0,0.08,0,0,1.55,15,68,No
4048,0,0,0.5,0,0,1.72,10,31,No
4049,0.05,0,0.05,0,0,1.08,3,53,No
4050,0,0,0,0,0,1.2,6,55,No
4051,0.2,0,0,0,0,1,1,14,No
4052,0,0,0,0,0,1.13,2,9,No
4053,0.26,0,0,0,0.13,2.34,11,68,No
4054,0,0,0,0,0,1.67,5,25,No
4055,0.2,0,0,0,0,2.32,7,44,No
4056,0.15,0,0.46,0,0,1.19,3,31,No
4057,0,0,0.25,0,0,1.68,5,32,No
4058,0,0,0,0,0,1.21,5,70,No
4060,0.09,0,0.09,0,0,1.28,4,51,No
4061,0.94,0,0.94,0,0,2.17,5,13,No
4062,0,0,0.67,0,0,4.44,27,142,No
4063,0,0,0,0,0,1,1,5,No
4065,0.23,0,0,0.04,0,1.13,4,96,No
4067,0,0,1.72,0,0,1,1,6,No
4068,0,0,0.58,0,0,1.36,5,34,No
4069,0.68,0,0,0,0,1.13,2,9,No
4070,0,0,0,0,0,1.65,5,51,No
4073,0,0,0.4,0,0,1.18,5,26,No
4074,0.11,0.11,0,0,0,1,1,30,No
4075,0,0,0,0,0,2.36,15,137,No
4076,0,0,0,0,0,1.17,3,14,No
4077,0.49,0,0,0,0,1.24,3,31,No
4078,0,0,0.61,0,0,1,1,8,No
4079,0,0,0,0,0,1,1,9,No
4080,0,0,0,0,0,1.43,3,20,No
4081,0.34,0,0,0,0,1.4,5,14,No
4082,0,0,0,0,0,1,1,7,No
4083,0.47,0,2.84,0,0,1.29,5,22,No
4084,0.56,0,0,0,0,1.45,5,16,No
4085,0.54,0,1.08,0,0,1.2,3,12,No
4086,0,0,0,0,0,2.56,16,179,No
4087,0.38,0,0,0,0,1.61,6,45,No
4088,0,0,0.09,0,0,1.21,5,51,No
4092,0.16,0,0,0.16,0,1.52,5,50,No
4093,0,0,1.44,0,0,1,1,7,No
4094,0.08,0,0.08,0,0,1.11,9,272,No
4095,0,0,0,0,0,1.11,3,20,No
4096,0.74,0,0.37,0,0.37,1.71,11,24,No
4097,0,0,0,0,0,1.14,2,8,No
4098,0,0,0,0,0,1.25,3,30,No
4100,0,0,0.17,0,0,1.24,4,26,No
4102,0,0,0.68,0,0,1,1,11,No
4103,0,0,0,0,0,1,1,6,No
4106,0,0,0,0,0,1.08,2,28,No
4107,0.02,0.05,0.16,0,0,1.28,11,183,No
4108,0.12,0,0,0.12,0,1.59,5,35,No
4109,0,0,0,0,0,2.67,7,24,No
4110,0,0,0.55,0,0,1.75,7,14,No
4112,0,0,1.07,0,0,1,1,13,No
4113,0,0,0.05,0,0,1.79,14,134,No
4114,0,0,0.09,0.19,0,1.98,15,83,No
4118,0,0,0.26,0,0,1.68,12,37,No
4119,0,0,0.12,0,0,2.49,17,97,No
4120,0,0,0,0,0,2.41,15,70,No
4121,0,0,0,0,0,1,1,8,No
4122,0,0,0.11,0.22,0,1.9,15,74,No
4123,0,0,0.25,0,0,1.1,2,11,No
4126,0,0,0,0,0,1,1,8,No
4127,0.25,0,0.17,0.17,0,1.68,7,52,No
4128,0.13,0,0,0,0,1.29,5,27,No
4130,0.65,0,0,0,0.05,2.48,17,226,No
4131,0,0,0.09,0,0,1.47,6,44,No
4132,0,0,0.15,0,0,1.33,4,24,No
4134,0,0,0,0,0,4.18,55,71,No
4135,0.12,0,0.16,0,0,2.21,29,425,No
4136,0,0,0,0,0,1,1,7,No
4137,1.07,0,0.21,0,0,1.33,3,36,No
4138,0,0,0,0.25,0,1.36,4,30,No
4140,0.25,0.25,0,0,0,2.35,17,40,No
4141,0,0,0,0,0,1.23,4,16,No
4142,0.37,0,0,0,0,1.78,5,71,No
4143,0,0,0.21,0,0,1.45,5,32,No
4144,0,0,0,0,0,1.73,5,19,No
4145,0,0,0.07,0,0,2.53,15,101,No
4146,0,0,0,0,0,2.64,20,124,No
4147,0,0,0,0,0,1,1,5,No
4149,0.25,0,0,0,0,1.46,7,35,No
4150,0,0,0,0,0,1.52,5,32,No
4153,0.14,0,0.28,0,0,1.63,9,39,No
4154,0,0,0,0,0,2.83,47,116,No
4158,0.09,0,0.05,0,0,2.08,47,106,No
4159,0.12,0,0.12,0,0,2.86,47,83,No
4160,0,0,0,0,0,4.31,47,69,No
4161,0.08,0,0,0,0,2.83,47,82,No
4162,0.04,0,0.06,0,0,1.63,47,191,No
4163,0,0,0,0,0,2.56,47,92,No
4164,0,0,0,0,0,1.31,5,46,No
4165,0,0,0,0,0,2.53,47,91,No
4166,0,0,0,0,0,3.3,47,76,No
4168,0,0,0,0,0,2.14,47,109,No
4169,0,0,0,0,0,3.39,47,78,No
4171,0.12,0,0.08,0,0,1.11,9,328,No
4172,0.02,0,0.03,0,0,1.43,47,306,No
4176,0.09,0,0.05,0,0,1.28,16,97,No
4177,0,0,0,0,0,1.14,4,56,No
4178,0,0,0,0,0,3.1,51,90,No
4179,0.32,0,0.21,0,0,3.96,51,91,No
4180,0,0,0,0,0,3.77,51,83,No
4181,0,0,0,0,0,2.85,51,94,No
4182,0,0,0,0,0,4.05,51,81,No
4183,0,0,0,0,0,3.33,51,90,No
4184,0.09,0,0.05,0,0,1.88,51,147,No
4185,0.09,0,0.06,0,0,1.7,51,158,No
4186,0,0,0.76,0,0,1,1,22,No
4187,0,0,0,0,0,2,51,114,No
4188,0,0,0,0,0,4.37,51,83,No
4190,0.14,0,0,0,0,2.29,16,71,No
4191,0.1,0,0,0,0,1.86,16,52,No
4192,0,0,0.16,0,0,1.35,4,35,No
4193,0,0,0,0,0,2.94,51,97,No
4194,0,0,0.19,0,0,2.69,51,137,No
4196,0.12,0,0,0,0,1.96,47,108,No
4197,0,0,0.82,0,0,1.86,15,39,No
4199,0,0,0,0.86,0,2.92,47,108,No
4201,0,0,0.11,0,0,2.34,47,89,No
4202,0,0,0,0,0,2.84,47,91,No
4203,0,0,0,0,0,1.44,6,26,No
4204,0,0,0.13,0,0,2.46,47,86,No
4206,0.36,0,0.36,0.18,0,1.65,4,38,No
4207,0.33,0,0.33,0.33,0,1.48,4,43,No
4208,5.28,0,0.26,0,0,1.05,2,22,No
4209,0.19,0,1.16,0.19,0,1.7,6,34,No
4210,0.28,0,0.28,0.21,0.07,1.57,12,72,No
4212,0.33,0,0.33,0,0,1.71,4,24,No
4213,0.33,0,0.33,0,0,1.77,4,23,No
4215,0,0,0.24,0,0,4.38,55,70,No
4219,0,0,0.34,0,0,1,1,31,No
4222,0.06,0,0.71,0,0,1.12,4,47,No
4224,0,0,0.69,0,0,1.73,5,19,No
4225,0,0,0.22,0,0,1,1,18,No
4226,0.06,0,0.32,0,0,1.12,3,56,No
4227,0,0,0.65,0,0,1.67,5,10,No
4228,0.11,0.11,0.43,0,0,1,1,35,No
4229,0.15,0,0.31,0,0,1.15,4,54,No
4230,0.1,0,0.62,0,0,1,1,26,No
4231,0,0,0,0,0,1,1,8,No
4233,0.07,0,0,0,0.02,1.51,21,159,No
4234,0.24,0,0,0,0.08,1.77,21,85,No
4235,0.8,0,0,0,0,1.5,4,33,No
4236,0.48,0,0,0,0,1.33,4,28,No
4237,0,0,0,0,0,1.4,4,14,No
4239,0.72,0,0,0,0,1.41,4,24,No
4240,0.52,0,0,0,0,1.6,4,16,No
4242,0,0,0,0,0,1,1,6,No
4243,0,0,0,0,0,3.5,21,42,No
4244,0,0,0.03,0,0,1.13,11,155,No
4245,0,0,9.58,0,0,1.39,5,43,No
4246,0.1,0,5.05,0,0,1.4,18,80,No
4247,0,0,6.39,0,0,1.13,4,69,No
4249,0,0,0,0,0,1,1,35,No
4250,0.12,0.06,0,0,0,1.79,11,118,No
4251,0,0,0,0,0,1.5,5,51,No
4252,0,0,0.09,0,0,1.22,6,39,No
4253,0.13,0.07,0,0,0,1.84,11,118,No
4254,0.35,0,0,0,0,2.61,14,60,No
4256,0,0,0.28,0,0,1.78,4,32,No
4257,0.56,0,0,0,0,1,1,6,No
4260,0,0,0,0,0,2.77,21,36,No
4261,0,0,0.17,0,0,2.05,21,39,No
4262,0,0,0,0,0,2.54,21,33,No
4263,0.17,0,0.08,0,1.4,2.67,17,115,No
4265,0,0,0,0,0,2.11,21,40,No
4266,0,0,0.06,0,0.51,7.33,43,359,No
4267,0,0,0.07,0,0.5,6.82,43,614,No
4268,0,0,0.06,0,0.5,6.42,43,334,No
4270,0,0,0.07,0,0.78,7.53,43,354,No
4271,0.22,0,0,0,0,2.22,21,40,No
4272,0,0,0,0,0,2.05,21,39,No
4273,0,0,0,0,0,2.69,21,35,No
4274,0,0,0.06,0,0.48,7.46,43,418,No
4275,0,0,0.33,0,0,1.26,6,24,No
4276,0,0,0.06,0,0.5,6.91,43,394,No
4277,0,0,0,0,0,3.56,21,96,No
4278,0,0,0,0,0,2.39,21,43,No
4279,0.23,0,0,0,0,2.48,16,144,No
4280,0,0,0,0,0,1.93,8,29,No
4282,0.32,0,0.08,0,0.05,1.7,36,290,No
4283,0.15,0,0.15,0,0,3.3,48,76,No
4286,0.1,0,0,0,0.1,1.04,2,29,No
4287,0.68,0,0,0,0,1.64,6,72,No
4288,0,0,0,0,0,1.31,5,17,No
4289,0,0,0.06,0,0,2.53,43,228,No
4290,0.06,0,0.14,0.07,0.01,1.93,19,383,No
4292,0,0,0,0,0,1.2,3,12,No
4293,0.17,0,0.17,0,0,1.46,10,54,No
4294,0,0,0,0,0,2.08,9,123,No
4296,0,0,0,0,0,1.22,4,22,No
4297,0,0,0.27,0,0,1.06,2,37,No
4298,0.16,0,0.16,0,0,2,15,84,No
4299,0.06,0,0.06,0,0,3.59,55,226,No
4300,0.09,0,0.47,0,0,2.5,24,40,No
4301,0.12,0,0.19,0,0,1.3,9,297,No
4302,0,0,0.12,0,0.12,1.96,9,49,No
4304,0,0,0.44,0,0,1.21,3,17,No
4305,0,0,0,0,0,1,1,10,No
4306,0,0,0.05,0,0.48,5.8,43,412,No
4308,0.12,0,0.24,0,0,1,1,31,No
4310,0,0,0.07,0,0.44,5.75,43,328,No
4312,0,0,0.24,0,0.28,5.4,43,448,No
4313,0,0,0.07,0,0.44,6.19,43,266,No
4314,0,0,0,0,0,1.33,4,20,No
4315,0,0,0,0,0,1.08,3,28,No
4316,0,0,0,0.12,0,1.42,5,44,No
4317,0,0,0,0,0,1,1,9,No
4318,0,0,0,0,0,1,1,9,No
4319,0.13,0,0.27,0,0,1,1,23,No
4320,0,0,0,0,0,1,1,7,No
4321,0,0,0,0,0,1.14,3,16,No
4322,0.45,0,0.12,0.29,0,3.71,19,286,No
4323,0,0,0,0,0,1.51,14,128,No
4326,0.16,0,0.11,0.05,0,2.19,18,136,No
4327,0.33,0,0.29,0,0,2.04,31,141,No
4328,0.08,0,0,0,0,1.44,8,75,No
4330,0,0,0.38,0,0,1,1,33,No
4331,0,0,0.23,0,0,1.3,8,35,No
4332,0,0,0,0,0,1.24,4,26,No
4333,0,0,0.04,0,0.04,1.54,12,202,No
4335,0.09,0,0,0,0,3.53,34,159,No
4337,0.09,0,0.56,0,0,2.93,55,82,No
4338,0,0,0.41,0,0,2.04,14,53,No
4340,0.3,0,0,0,0,2.54,12,71,No
4341,0,0,0.77,0,0,1,1,18,No
4342,0.07,0,0.06,0,0.02,3.08,63,419,No
4343,0.14,0,0.05,0,0.02,2.94,63,427,No
4344,0.27,0,0,0,0.09,6.09,71,201,No
4345,0.27,0,0,0,0.09,6.09,71,201,No
4346,0,0,0,0,0,1.63,3,13,No
4347,0,0,0,0,0,1,1,3,No
4348,0.06,0,0.3,0,0,1.56,14,100,No
4349,0,0,0.63,0,0,1.39,11,61,No
4350,0.16,0,0.31,0,0,1.08,2,27,No
4351,0.11,0,0.04,0.04,0,1.8,20,169,No
4352,0,0,0,0,0,1,1,3,No
4353,0,0,0.05,0.05,0,1.41,15,97,No
4354,0,0,0.04,0.13,0,1.59,15,121,No
4357,0.78,0,0,0,0,1,1,5,No
4358,0.08,0,0.1,0,0,1.33,18,214,No
4359,0.4,0,0,0,0,3,18,39,No
4362,0.27,0,0,0,0,1,1,17,No
4363,0,0,0,0,0,1,1,4,No
4364,0.37,0,0,0,0,1.97,13,61,No
4365,0,0,0,0,0,1.13,2,9,No
4366,0.15,0,0.77,0,0,1,1,17,No
4367,0.18,0,0,0,0,1,1,68,No
4368,0,0,0,0,0,1,1,3,No
4369,0,0,0.19,0,0,1.17,3,21,No
4370,0,0,0.13,0,0,1.37,5,41,No
4371,0,0,0.16,0,0,1.39,8,32,No
4372,0,0,0,0,0,2.13,5,17,No
4373,0,0,0.25,0,0,2,13,64,No
4374,0.15,0,0,0,0.08,3.37,21,165,No
4375,0.05,0,0.01,0,0,1.11,7,389,No
4376,0,0,0.47,0,0,1.69,5,27,No
4377,0,0,0,0,0,2,5,26,No
4379,0,0,0,0,0,1.75,4,14,No
4380,0.65,0,0,0,0,1,1,7,No
4381,0.34,0,0.34,0.17,0,2.17,11,39,No
4384,0.27,0,0.53,0,0,4.5,31,63,No
4385,0.34,0.07,0,0,0,4.13,81,285,No
4386,0,0,0,0,0,1,1,12,No
4387,0.93,0,0,0,0,3,9,18,No
4388,0,0,0,0.12,0,2.85,68,157,No
4389,0.11,0,0,0.9,0,2.29,14,80,No
4390,0,0,0,0,0,1,1,4,No
4391,0.3,0,0.91,0,0,2.17,9,76,No
4392,0,0,1.19,0,0,2.23,8,29,No
4393,0.04,0,0.07,0,0,3.9,39,246,No
4394,0,0,3.57,0,0,1,1,4,No
4396,0,0,3.23,0,0,1,1,4,No
4397,0,0,0,0.76,0,2.18,6,24,No
4398,0.09,0,0.07,0,0,2.05,23,326,No
4399,0.17,0,0.29,0,0,1.83,15,121,No
4400,0.37,0,0.56,0,0,1.46,10,136,No
4403,0.29,0,0.51,0,0,1.41,17,172,No
4406,0.06,0,0,0,0,1.2,8,195,No
4408,0,0,0,0,0,1.75,5,14,No
4409,0,0,0,0,0,10,55,60,No
4411,0,0,0.19,0,0,1.94,15,62,No
4413,0,0,0,0,0,1.03,2,32,No
4414,0,0,0,0,0,2.07,15,56,No
4415,0,0,0.48,0,0,1.58,15,41,No
4416,0.11,0,0.22,0.22,0,1.54,15,108,No
4417,0.48,0,0,0,0,1.77,27,69,No
4418,0,0,0,0,0,1,1,2,No
4419,0.21,0,0.21,0,0.11,1.7,11,68,No
4421,0,0,0,0,0,1.68,5,64,No
4423,0,0,0,0,0,1,1,5,No
4424,0.18,0,0,0,0,1.54,10,40,No
4425,0.22,0,0,0,0.06,4.75,70,266,No
4427,0.12,0.08,0,0,0.04,3.89,70,323,No
4428,0,0,0,0,0,5.15,55,67,No
4429,0.15,0,0.44,0,0,1.79,55,147,No
4430,0,0,0,0,0,1,1,16,No
4432,0.32,0.05,0,0,0.05,5.26,70,300,No
4433,0.18,0.06,0,0,0.06,8.48,122,390,No
4434,0.23,0,0.11,0,0.06,5.2,70,265,No
4438,0.22,0,0.18,0,0.04,4.76,70,314,No
4439,0.15,0,0.15,0,0,2.59,55,282,No
4440,0.15,0,0.15,0,0,2.59,55,282,No
4441,0.08,0,0,0,0,1.29,5,53,No
4442,0.15,0,0.15,0,0,2.59,55,282,No
4443,0.18,0,0.45,0,0,5.28,70,285,No
4445,0.18,0.06,0,0,0.06,7.05,70,303,No
4446,0.08,0,0.01,0.01,0,2.06,70,605,No
4447,0.17,0,0.46,0,0,1.54,11,80,No
4448,0,0,0.34,0,0,2.97,68,101,No
4450,0.11,0,0.23,0,0,1.87,4,28,No
4451,0.11,0,0.06,0,0,1.95,7,74,No
4452,0.09,0,0.02,0,0,1.25,5,131,No
4453,0.12,0,0.23,0,0,1.55,6,45,No
4454,0.28,0,0.55,0,0,2.67,16,72,No
4455,0,0,0,0,0,13.33,73,160,No
4456,0,0,0,0,0,1,1,8,No
4457,0,0,0.47,0,0,1,1,5,No
4459,0.02,0,0,0.04,0,1.64,17,207,No
4460,0,0,19.13,0,0,13.25,48,53,No
4461,0.06,0,0,0,0,1.9,16,135,No
4462,0.14,0,5.78,0,0,2.13,15,49,No
4463,0,0,0,0,0,1.3,3,13,No
4464,0,0,32.48,0,0,1.67,3,5,No
4465,0,0,7.71,0,0,3.4,15,51,No
4466,0.34,0,0,0,0,2.35,15,40,No
4467,0,0,0,0,0,3,15,45,No
4468,0.7,0,0,0,0,1.75,3,7,No
4469,0.55,0,0,0,0,2.29,15,39,No
4470,0,0,0,0,0,1.5,2,3,No
4471,0.07,0,0.15,0,0,1.12,2,29,No
4472,0.35,0,0.18,0,0,1.83,7,42,No
4473,0.18,0,0.54,0,0,2.29,15,144,No
4474,0.05,0,0,0,0,1.22,5,77,No
4476,0.27,0,0,0,0,2.24,15,65,No
4477,0,0,0,0,0,1,1,6,No
4478,0.68,0,0.68,0,0,1,1,1,No
4479,0.07,0,0.14,0.14,0,1.44,4,23,No
4480,0.2,0,0.05,0.15,0,1.1,2,55,No
4481,0.36,0,0,0,0,1,1,1,No
4482,0.17,0,0.11,0,0.06,2.93,23,311,No
4483,0.15,0,0.02,0.07,0.02,3.44,35,499,No
4484,0.21,0.01,0.03,0,0,4.7,124,1315,No
4485,0.34,0,0,0,0.17,2.65,11,61,No
4487,0.38,0,0.29,0,0.1,6,116,294,No
4488,0.24,0,0.44,0,0,1.63,8,122,No
4490,0.07,0,0,0,0,1,1,40,No
4493,0.19,0,0,0,0,3,15,51,No
4494,0,0,0,0,0,3.18,15,54,No
4495,0,0,0.23,0,0,2.08,15,27,No
4496,0,0,0.18,0,0,3.13,15,50,No
4497,0.06,0,0,0,0,1.27,8,61,No
4499,0,0,0,0,0,3.12,15,53,No
4500,0,0,0,0,0,1.36,3,34,No
4501,0,0,0,0,0,1.88,8,30,No
4502,0,0,1.55,0,0,3.22,14,58,No
4503,0.4,0,0.81,0.81,0,3,11,27,No
4504,0,0,0,0,0,3.13,15,50,No
4505,0.35,0,1.16,0,0,3.12,15,103,No
4506,0,0,0,0.28,0,2.72,15,68,No
4507,0,0,0,0,0,3.04,15,70,No
4510,0,0,0,0,0,2.6,16,164,No
4511,0.31,0,0,0.46,0.15,3.17,15,73,No
4512,0,0,0,0,0,3.39,15,105,No
4513,0,0,0,0,0,1,1,1,No
4514,0,0,0,0,0,3.13,15,50,No
4515,0.13,0,0.13,0,0,1.68,5,37,No
4516,0,0,0.15,0,0,2.17,14,52,No
4517,0.07,0,0,0,0,2.28,19,329,No
4518,0,0,0.03,0,0,3.38,15,537,No
4519,0,0,0,0,0,1,1,9,No
4520,0.11,0,0.11,0,0,2.48,15,82,No
4522,0.16,0,0,0.08,0.08,1.72,15,98,No
4523,0.14,0,0,0,0.41,1.84,12,68,No
4525,0.07,0,0.07,0,0,1.56,4,14,No
4526,0.06,0,0,0,0,1.15,3,15,No
4527,0.06,0,0.02,0,0,1.67,4,25,No
4528,0.07,0.02,0,0,0,1.43,12,76,No
4529,0,0,0,0,0.12,1.75,4,21,No
4530,0.08,0,0,0,0,1.12,3,38,No
4531,0,0,0,0,0,1.67,3,5,No
4532,0.26,0,0,0,0,2,5,32,No
4534,0,0,0,0,0,1,1,9,No
4535,0,0,0,0,0,1.38,4,11,No
4537,0.75,0,0,0,0,1.69,4,27,No
4539,0,0,0,0,0,1.47,5,25,No
4541,0.08,0.04,0.04,0,0,1.29,6,106,No
4543,0,0,0,0,0,2.27,4,25,No
4544,0,0,0,0,0,1.67,3,10,No
4545,0.16,0,0,0,0,1.91,15,65,No
4547,0,0,0,0,0,1.25,2,5,No
4548,0,0,0,0,0,2.33,5,7,No
4549,0,0,0,0,0,1.71,6,12,No
4551,0,0,0,0,0,2,3,4,No
4552,0.25,0.17,0.17,0,0,1.23,5,43,No
